name,gender,known_for_department,original_name,popularity
Shiena Yu,0.3333333333333333,Acting,Shiena Yu,1.0
Michelle Pfeiffer,0.3333333333333333,Acting,Michelle Pfeiffer,1.0
Ji Eun-Seo,0.3333333333333333,Acting,지은서,1.0
Molly Windsor,0.3333333333333333,Acting,Molly Windsor,1.0
A.J. Simmons,0.6666666666666666,Acting,A.J. Simmons,1.0
Bryant Wood,0.6666666666666666,Acting,Bryant Wood,1.0
Shannon Elizabeth,0.3333333333333333,Acting,Shannon Elizabeth,1.0
Lizze Broadway,0.3333333333333333,Acting,Lizze Broadway,1.0
Kate Mara,0.3333333333333333,Acting,Kate Mara,1.0
Noah Centineo,0.6666666666666666,Acting,Noah Centineo,1.0
Aliya Raymundo,0.3333333333333333,Acting,Aliya Raymundo,1.0
Ben Kingsley,0.6666666666666666,Acting,Ben Kingsley,1.0
Tom Welling,0.6666666666666666,Acting,Tom Welling,1.0
Daniela Melchior,0.3333333333333333,Acting,Daniela Melchior,1.0
Chikako Aoyama,0.3333333333333333,Acting,青山知可子,1.0
Sabrina Carpenter,0.3333333333333333,Acting,Sabrina Carpenter,1.0
Andy Lau,0.6666666666666666,Acting,劉德華,1.0
John Cho,0.6666666666666666,Acting,John Cho,1.0
Park Ha-Yan,0.3333333333333333,Acting,Park Ha-yan,1.0
Takuya Kimura,0.6666666666666666,Acting,木村拓哉,1.0
Aditya Dhar,0.6666666666666666,Writing,Aditya Dhar,1.0
Elizabeth Olsen,0.3333333333333333,Acting,Elizabeth Olsen,1.0
Bill Skarsgård,0.6666666666666666,Acting,Bill Skarsgård,1.0
Bong Joon Ho,0.6666666666666666,Directing,봉준호,1.0
Chloë Grace Moretz,0.3333333333333333,Acting,Chloë Grace Moretz,1.0
Winona Ryder,0.3333333333333333,Acting,Winona Ryder,1.0
Yoo Ji-Hyun,0.3333333333333333,Acting,유지현,1.0
Hrithik Roshan,0.6666666666666666,Acting,ऋतिक रोशन,1.0
Rain,0.6666666666666666,Acting,비,1.0
Lee Soo,0.3333333333333333,Acting,이수,1.0
Ridley Scott,0.6666666666666666,Directing,Ridley Scott,1.0
Asena Keskinci,0.3333333333333333,Acting,Asena Keskinci,1.0
Claire Danes,0.3333333333333333,Acting,Claire Danes,1.0
Hannah Einbinder,0.3333333333333333,Acting,Hannah Einbinder,1.0
Olivia Wilde,0.3333333333333333,Acting,Olivia Wilde,1.0
Mariska Hargitay,0.3333333333333333,Acting,Mariska Hargitay,1.0
Zooey Deschanel,0.3333333333333333,Acting,Zooey Deschanel,1.0
Sean Penn,0.6666666666666666,Acting,Sean Penn,1.0
Skye Gonzaga,0.3333333333333333,Acting,Skye Gonzaga,1.0
Yuko Tanaka,0.3333333333333333,Acting,田中裕子,1.0
Chris Tucker,0.6666666666666666,Acting,Chris Tucker,1.0
Aston Mcauley,0.6666666666666666,Acting,Aston McAuley,1.0
Samantha De Martin,0.3333333333333333,Acting,Samantha De Martin,1.0
Chik King-Man,0.3333333333333333,Acting,植敬雯,1.0
Sabrina Carpenter,0.3333333333333333,Acting,Sabrina Carpenter,1.0
Reese Witherspoon,0.3333333333333333,Acting,Reese Witherspoon,1.0
Sean Astin,0.6666666666666666,Acting,Sean Astin,1.0
Nathalie Emmanuel,0.3333333333333333,Acting,Nathalie Emmanuel,1.0
Daniel Vegas,0.6666666666666666,Acting,Даниэль Вегас,1.0
Daisy Edgar-Jones,0.3333333333333333,Acting,Daisy Edgar-Jones,1.0
Apple Dy,0.3333333333333333,Acting,Apple Dy,1.0
Jon Favreau,0.6666666666666666,Acting,Jon Favreau,1.0
Hayao Miyazaki,0.6666666666666666,Directing,宮崎駿,1.0
Radikaa Sarathkumar,0.3333333333333333,Acting,Radhika Sarathkumar,1.0
Mary Elizabeth Winstead,0.3333333333333333,Acting,Mary Elizabeth Winstead,1.0
Deniz Can Aktaş,0.6666666666666666,Acting,Deniz Can Aktaş,1.0
Amandla Stenberg,1.0,Acting,Amandla Stenberg,1.0
Rob Estes,0.6666666666666666,Acting,Rob Estes,1.0
Taika Waititi,0.6666666666666666,Directing,Taika Waititi,1.0
Azi Acosta,0.3333333333333333,Acting,Azi Acosta,1.0
Jennifer Morrison,0.3333333333333333,Acting,Jennifer Morrison,1.0
Miles Wei,0.6666666666666666,Acting,魏哲鸣,1.0
Lucy Black,0.3333333333333333,Acting,Lucy Black,1.0
Eric Winter,0.6666666666666666,Acting,Eric Winter,1.0
Steve Carell,0.6666666666666666,Acting,Steve Carell,1.0
Andy On Chi-Kit,0.6666666666666666,Acting,安志傑,1.0
Choi Min-Yeong,0.6666666666666666,Acting,최민영,1.0
Lee Min-Ho,0.6666666666666666,Acting,이민호,1.0
Robert Gilbert,0.6666666666666666,Acting,Robert Gilbert,0.9482931021659547
Elvis Tsui Kam-Kong,0.6666666666666666,Acting,徐錦江,1.0
Charlie Murphy,0.3333333333333333,Acting,Charlie Murphy,1.0
Olivia Morandin,0.0,Acting,Olivia Morandin,0.9572511135535374
Charithra Chandran,0.3333333333333333,Acting,Charithra Chandran,0.930939021064549
Natalia Sánchez,0.3333333333333333,Acting,Natalia Sánchez,1.0
Anthony Hopkins,0.6666666666666666,Acting,Anthony Hopkins,1.0
Saori Hayami,0.3333333333333333,Acting,早見沙織,1.0
Ester Expósito,0.3333333333333333,Acting,Ester Expósito,1.0
Lee Chae-Dam,0.3333333333333333,Acting,Lee Chae-dam,1.0
Joel Kinnaman,0.6666666666666666,Acting,Joel Kinnaman,1.0
Mamitha Baiju,0.3333333333333333,Acting,Mamitha Baiju,1.0
Alicia Silverstone,0.3333333333333333,Acting,Alicia Silverstone,1.0
Carmen Salinas,0.3333333333333333,Acting,Carmen Salinas,1.0
Heinz Hoenig,0.6666666666666666,Acting,Heinz Hoenig,1.0
Aayushi Jaiswal,0.3333333333333333,Acting,Aayushi Jaiswal,1.0
Sumire Morohoshi,0.3333333333333333,Acting,諸星すみれ,1.0
Christina Ricci,0.3333333333333333,Acting,Christina Ricci,1.0
Audrey Avila,0.3333333333333333,Acting,Audrey Avila,1.0
Paola Nuñez,0.3333333333333333,Acting,Paola Nuñez,1.0
Zosia Mamet,0.3333333333333333,Acting,Zosia Mamet,1.0
Kenneth Branagh,0.6666666666666666,Acting,Kenneth Branagh,1.0
Jennifer Runyon,0.3333333333333333,Acting,Jennifer Runyon,1.0
Billy Bob Thornton,0.6666666666666666,Acting,Billy Bob Thornton,1.0
He Yanzhao,0.6666666666666666,Acting,何衍朝,1.0
Daniela Melchior,0.3333333333333333,Acting,Daniela Melchior,1.0
Fan Bingbing,0.3333333333333333,Acting,范冰冰,1.0
Stacy Keach,0.6666666666666666,Acting,Stacy Keach,0.9753654686841476
Sophia Lillis,0.3333333333333333,Acting,Sophia Lillis,1.0
Alp Navruz,0.6666666666666666,Acting,Alp Navruz,1.0
Lewis Pullman,0.6666666666666666,Acting,Lewis Pullman,0.9458470031154708
Eddie Murphy,0.6666666666666666,Acting,Eddie Murphy,1.0
Melanie Griffith,0.3333333333333333,Acting,Melanie Griffith,1.0
Chad Michael Murray,0.6666666666666666,Acting,Chad Michael Murray,1.0
Florence Hunt,0.3333333333333333,Acting,Florence Hunt,1.0
Steven Yeun,0.6666666666666666,Acting,Steven Yeun,0.9991653513375041
Talia Shire,0.3333333333333333,Acting,Talia Shire,0.993876488525647
Eliza Dushku,0.3333333333333333,Acting,Eliza Dushku,0.9859101389152872
Lee Jong-Suk,0.6666666666666666,Acting,이종석,1.0
Milana Vayntrub,0.3333333333333333,Acting,Milana Vayntrub,1.0
Aj Raval,0.3333333333333333,Acting,AJ Raval,1.0
Minori Terada,0.6666666666666666,Acting,寺田農,0.9237329454833939
Sophia Loren,0.3333333333333333,Acting,Sophia Loren,0.9792990604004662
Neal Mcdonough,0.6666666666666666,Acting,Neal McDonough,1.0
Clancy Brown,0.6666666666666666,Acting,Clancy Brown,1.0
Liza Weil,0.3333333333333333,Acting,Liza Weil,1.0
Michelle Rodriguez,0.3333333333333333,Acting,Michelle Rodriguez,1.0
Oscar Nuñez,0.6666666666666666,Acting,Oscar Nuñez,1.0
He Yu,0.6666666666666666,Acting,何与,1.0
Ian Somerhalder,0.6666666666666666,Acting,Ian Somerhalder,1.0
Isabela Merced,0.3333333333333333,Acting,Isabela Merced,1.0
Engin Akyürek,0.6666666666666666,Acting,Engin Akyürek,0.9515986414233653
Astrid Lee,0.3333333333333333,Acting,Astrid Lee,1.0
Tiina Björkman,0.3333333333333333,Acting,Tiina Björkman,0.9605566528109479
Mao Ichimichi,0.3333333333333333,Acting,市道真央,1.0
Mao Ichimichi,0.3333333333333333,Acting,市道真央,1.0
Kevin Hart,0.6666666666666666,Acting,Kevin Hart,1.0
Mun Ka-Young,0.3333333333333333,Acting,문가영,1.0
Leighton Meester,0.3333333333333333,Acting,Leighton Meester,1.0
Don Lee,0.6666666666666666,Acting,마동석,1.0
Mamitha Baiju,0.3333333333333333,Acting,Mamitha Baiju,1.0
Cole Sprouse,0.6666666666666666,Acting,Cole Sprouse,1.0
Han Ga-Hee,0.3333333333333333,Acting,Han Ga-hee,1.0
Elliot Page,1.0,Acting,Elliot Page,1.0
Fra Fee,0.6666666666666666,Acting,Fra Fee,1.0
Ian Mckellen,0.6666666666666666,Acting,Ian McKellen,0.9905709492682362
Kristin Kreuk,0.3333333333333333,Acting,Kristin Kreuk,1.0
Steve Buscemi,0.6666666666666666,Acting,Steve Buscemi,1.0
Harrison Ford,0.6666666666666666,Acting,Harrison Ford,0.9982398003454288
Andy On Chi-Kit,0.6666666666666666,Acting,安志傑,1.0
Sean Connery,0.6666666666666666,Acting,Sean Connery,0.9312695749902902
Zazie Beetz,0.3333333333333333,Acting,Zazie Beetz,1.0
Yuki Kaji,0.6666666666666666,Acting,梶裕貴,1.0
Déborah Révy,0.3333333333333333,Acting,Déborah Révy,1.0
Cote De Pablo,0.3333333333333333,Acting,Cote De Pablo,1.0
Divya Khossla,0.3333333333333333,Production,Divya Khosla Kumar,0.8621838045104083
David Thewlis,0.6666666666666666,Acting,David Thewlis,1.0
Luna Gallego,0.0,Acting,Luna Gallego,0.7705542562949864
Meg Foster,0.3333333333333333,Acting,Meg Foster,1.0
Sarah Wayne Callies,0.3333333333333333,Acting,Sarah Wayne Callies,1.0
Ewan Mcgregor,0.6666666666666666,Acting,Ewan McGregor,1.0
Kim Kardashian,0.3333333333333333,Acting,Kim Kardashian,0.9930501037112942
Dheekshith Shetty,0.6666666666666666,Acting,Dheekshith Shetty,1.0
Bai Jingting,0.6666666666666666,Acting,白敬亭,1.0
Taylor Sheridan,0.6666666666666666,Writing,Taylor Sheridan,1.0
Jennifer Tilly,0.3333333333333333,Acting,Jennifer Tilly,0.9600608219223363
Claire Forlani,0.3333333333333333,Acting,Claire Forlani,1.0
Rami Malek,0.6666666666666666,Acting,Rami Malek,1.0
Yash Daasguptaa,0.6666666666666666,Acting,Yash Daasguptaa,1.0
Lee Jun-Young,0.6666666666666666,Acting,이준영,1.0
Ayane Sakura,0.3333333333333333,Acting,佐倉綾音,1.0
Catherine Zeta-Jones,0.3333333333333333,Acting,Catherine Zeta-Jones,1.0
Antonio Banderas,0.6666666666666666,Acting,Antonio Banderas,1.0
Supoj Janjareonborn,0.6666666666666666,Acting,สุพจน์ จันทร์เจริญ,1.0
Andy Garcia,0.6666666666666666,Acting,Andy Garcia,0.998537298878596
Gwyneth Paltrow,0.3333333333333333,Acting,Gwyneth Paltrow,1.0
Byeon Woo-Seok,0.6666666666666666,Acting,변우석,1.0
Yoshitsugu Matsuoka,0.6666666666666666,Acting,松岡禎丞,1.0
Tessa Thompson,0.3333333333333333,Acting,Tessa Thompson,0.8986769579122215
Priya Mishra,0.3333333333333333,Acting,Priya Mishra,0.8784140022642944
Pegah Ghafoori,0.3333333333333333,Acting,Pegah Ghafoori,1.0
Amy Yip Chi-Mei,0.3333333333333333,Acting,葉子楣,1.0
Kang Eun-Hye,0.3333333333333333,Acting,Kang Eun-hye,1.0
Catherine O'Hara,0.3333333333333333,Acting,Catherine O'Hara,0.8815873199514086
Buster Keaton,0.6666666666666666,Directing,Buster Keaton,0.9355006652397756
Mark Hamill,0.6666666666666666,Acting,Mark Hamill,1.0
Jonah Hill,0.6666666666666666,Acting,Jonah Hill,0.9532183556594965
Tim Daly,0.6666666666666666,Acting,Tim Daly,1.0
Vanessa Kirby,0.3333333333333333,Acting,Vanessa Kirby,0.9616144253733192
Verónica Orozco,0.3333333333333333,Acting,Verónica Orozco,1.0
Curry Barker,0.6666666666666666,Directing,Curry Barker,0.9806873868885786
Justin Long,0.6666666666666666,Acting,Justin Long,0.9474336619590279
Dennis Quaid,0.6666666666666666,Acting,Dennis Quaid,1.0
Tom Hiddleston,0.6666666666666666,Acting,Tom Hiddleston,1.0
Hilary Duff,0.3333333333333333,Acting,Hilary Duff,1.0
Piper Perabo,0.3333333333333333,Acting,Piper Perabo,1.0
Naina Chhabra,0.0,Acting,Naina Chhabra,1.0
Jenna Dewan,0.3333333333333333,Acting,Jenna Dewan,1.0
Hugh Jackman,0.6666666666666666,Acting,Hugh Jackman,1.0
Myanna Buring,0.3333333333333333,Acting,MyAnna Buring,1.0
Kendall Jenner,0.3333333333333333,Acting,Kendall Jenner,1.0
Li Bingbing,0.3333333333333333,Acting,李冰冰,1.0
Asia Argento,0.3333333333333333,Acting,Asia Argento,1.0
Veronika Zhuravleva,0.3333333333333333,Acting,Вероника Журавлёва,1.0
Michael Caine,0.6666666666666666,Acting,Michael Caine,1.0
Cote De Pablo,0.3333333333333333,Acting,Cote De Pablo,1.0
Yoko Mitsuya,0.3333333333333333,Acting,三津谷葉子,1.0
Milena Vukotić,0.3333333333333333,Acting,Milena Vukotić,0.9486236560916956
Nihal Nizam,0.6666666666666666,Acting,Nihal Nizam,0.9169896453982761
Odessa A'Zion,0.3333333333333333,Acting,Odessa A'zion,1.0
Micaela Brandoni,0.0,Acting,Micaela Brandoni,0.5911626407953128
Serena Grandi,0.3333333333333333,Acting,Serena Grandi,0.9332528985447363
Sarah Gadon,0.3333333333333333,Acting,Sarah Gadon,0.8719682007123438
Lisa Ann Walter,0.3333333333333333,Acting,Lisa Ann Walter,0.895999471113719
Masayoshi Nogami,0.6666666666666666,Acting,野上正義,0.8519035774198616
Sushmita Sen,0.3333333333333333,Acting,Sushmita Sen,0.5388028989579288
Nobuhiko Okamoto,0.6666666666666666,Acting,岡本信彦,0.8265170359229479
Tommy Lee Jones,0.6666666666666666,Acting,Tommy Lee Jones,1.0
James Mcavoy,0.6666666666666666,Acting,James McAvoy,1.0
Alfred Hitchcock,0.6666666666666666,Directing,Alfred Hitchcock,0.9562263963837402
Sam Worthington,0.6666666666666666,Acting,Sam Worthington,1.0
Shawn Ashmore,0.6666666666666666,Acting,Shawn Ashmore,0.9612508160550044
Juno Temple,0.3333333333333333,Acting,Juno Temple,0.9129899428968092
Arielle Kebbel,0.3333333333333333,Acting,Arielle Kebbel,1.0
Miriam Leone,0.3333333333333333,Acting,Miriam Leone,0.863274632465354
Song Kang,0.6666666666666666,Acting,송강,0.8977514069201463
Sora Amamiya,0.3333333333333333,Acting,雨宮天,1.0
Park Hee-Soon,0.6666666666666666,Acting,박희순,0.9740763083737572
Minka Kelly,0.3333333333333333,Acting,Minka Kelly,1.0
Anri Suzuki,0.3333333333333333,Acting,鈴木杏里,0.9132543860374024
Stephen Chow,0.6666666666666666,Acting,周星馳,1.0
Paul Rudd,0.6666666666666666,Acting,Paul Rudd,1.0
Phoebe Dynevor,0.3333333333333333,Acting,Phoebe Dynevor,0.9212207356477619
Hiroyuki Sanada,0.6666666666666666,Acting,真田広之,1.0
Alyssa Diaz,0.3333333333333333,Acting,Alyssa Diaz,0.8525316298787695
Famke Janssen,0.3333333333333333,Acting,Famke Janssen,1.0
Sasha Alexander,0.3333333333333333,Acting,Sasha Alexander,0.8280706393739308
Carey Mulligan,0.3333333333333333,Acting,Carey Mulligan,0.8973547422092572
Simone Ashley,0.3333333333333333,Acting,Simone Ashley,0.895371418654811
Dylan O'Brien,0.6666666666666666,Acting,Dylan O'Brien,1.0
Léa Seydoux,0.3333333333333333,Acting,Léa Seydoux,0.9952317596211852
Michael Peña,0.6666666666666666,Acting,Michael Peña,0.9588708277896687
Callum Turner,0.6666666666666666,Acting,Callum Turner,1.0
Kathryn Newton,0.3333333333333333,Acting,Kathryn Newton,1.0
Charlie Cho Cha-Lee,0.6666666666666666,Acting,曹查理,1.0
Nina Dobrev,0.3333333333333333,Acting,Nina Dobrev,0.9337487294333479
Ed Harris,0.6666666666666666,Acting,Ed Harris,1.0
Yumiri Hanamori,0.3333333333333333,Acting,花守ゆみり,1.0
Sneha,0.3333333333333333,Acting,Sneha,0.9947689841251479
Alice Eve,0.3333333333333333,Acting,Alice Eve,1.0
Shameik Moore,0.6666666666666666,Acting,Shameik Moore,1.0
Brandon Sklenar,0.6666666666666666,Acting,Brandon Sklenar,1.0
Kim Yoo-Jung,0.3333333333333333,Acting,김유정,1.0
Jordana Brewster,0.3333333333333333,Acting,Jordana Brewster,0.9171879777537209
Micheál Richardson,0.6666666666666666,Acting,Micheál Richardson,0.8528621838045104
Rachel Brosnahan,0.3333333333333333,Acting,Rachel Brosnahan,0.8396069713822939
Hikaru Wakana,0.3333333333333333,Acting,若菜ひかる,1.0
Richard Donat,0.6666666666666666,Acting,Richard Donat,0.7278797444818155
John Noble,0.6666666666666666,Acting,John Noble,1.0
Renée Zellweger,0.3333333333333333,Acting,Renée Zellweger,0.9824393226950062
Sam Neill,0.6666666666666666,Acting,Sam Neill,1.0
Natascha Mcelhone,0.3333333333333333,Acting,Natascha McElhone,0.9168904792205538
Owen Wilson,0.6666666666666666,Acting,Owen Wilson,1.0
Gary Oldman,0.6666666666666666,Acting,Gary Oldman,1.0
Masiela Lusha,0.3333333333333333,Acting,Masiela Lusha,1.0
Dave Franco,0.6666666666666666,Acting,Dave Franco,1.0
Joseph Zeng,0.6666666666666666,Acting,曾舜晞,0.8815873199514086
María Fernanda Yepes,0.3333333333333333,Acting,María Fernanda Yepes,0.7853300167756118
Kajol,0.3333333333333333,Acting,Kajol,1.0
Hiro Shimono,0.6666666666666666,Acting,下野紘,0.8381194787164591
Jack O'Connell,0.6666666666666666,Acting,Jack O'Connell,0.8945780892330322
Zhou Ye,0.3333333333333333,Acting,周也,1.0
Sophie Turner,0.3333333333333333,Acting,Sophie Turner,1.0
Noah Wyle,0.6666666666666666,Acting,Noah Wyle,0.9903395615202174
Amrish Puri,0.6666666666666666,Acting,Amrish Puri,0.9768860167425565
Eddie Cibrian,0.6666666666666666,Acting,Eddie Cibrian,0.9343437264996819
Michael Jai White,0.6666666666666666,Acting,Michael Jai White,0.9145766017403665
Daniel Craig,0.6666666666666666,Acting,Daniel Craig,1.0
Naveen Andrews,0.6666666666666666,Acting,Naveen Andrews,0.9316331843086051
Fang Jin,0.3333333333333333,Acting,方瑾,1.0
Ciarán Hinds,0.6666666666666666,Acting,Ciarán Hinds,1.0
Alec Baldwin,0.6666666666666666,Acting,Alec Baldwin,0.8457883297936517
Bai Lu,0.3333333333333333,Acting,白鹿,0.9982728557380028
Amy Sedaris,0.3333333333333333,Acting,Amy Sedaris,0.9307737441016786
Brendan Fraser,0.6666666666666666,Acting,Brendan Fraser,0.9965539753241496
Fairouz Ai,0.3333333333333333,Acting,ファイルーズあい,0.9011230569627052
Linda Hamilton,0.3333333333333333,Acting,Linda Hamilton,1.0
Laura Dern,0.3333333333333333,Acting,Laura Dern,1.0
Nikolaj Coster-Waldau,0.6666666666666666,Acting,Nikolaj Coster-Waldau,1.0
Tian Xuning,0.6666666666666666,Acting,田栩宁,1.0
Ajith Kumar,0.6666666666666666,Acting,Ajith Kumar,0.9343437264996819
Peter Dinklage,0.6666666666666666,Acting,Peter Dinklage,1.0
Jena Malone,0.3333333333333333,Acting,Jena Malone,1.0
Chow Yun-Fat,0.6666666666666666,Acting,周潤發,1.0
Christoph Waltz,0.6666666666666666,Acting,Christoph Waltz,1.0
Kat Dennings,0.3333333333333333,Acting,Kat Dennings,1.0
Tim Roth,0.6666666666666666,Acting,Tim Roth,1.0
Samyuktha,0.3333333333333333,Acting,Samyuktha,1.0
Matt Dillon,0.6666666666666666,Acting,Matt Dillon,0.8333264467932138
Danny Trejo,0.6666666666666666,Acting,Danny Trejo,0.9316331843086051
Colin Farrell,0.6666666666666666,Acting,Colin Farrell,0.9699774396945683
Billy Crudup,0.6666666666666666,Acting,Billy Crudup,0.7038484740804403
William Fichtner,0.6666666666666666,Acting,William Fichtner,1.0
Bill Nighy,0.6666666666666666,Acting,Bill Nighy,1.0
Yu Shuxin,0.3333333333333333,Acting,虞书欣,1.0
Aytek Şayan,0.6666666666666666,Acting,Aytek Şayan,0.8736870811261971
Xie Miao,0.6666666666666666,Acting,谢苗,1.0
Geena Davis,0.3333333333333333,Acting,Geena Davis,0.822484278028907
Laura San Giacomo,0.3333333333333333,Acting,Laura San Giacomo,1.0
Robert Duvall,0.6666666666666666,Acting,Robert Duvall,0.9897776198464577
Roch Voisine,0.6666666666666666,Acting,Roch Voisine,1.0
Yui Ishikawa,0.3333333333333333,Acting,石川由依,0.8444991694832616
Kenjiro Tsuda,0.6666666666666666,Acting,津田健次郎,0.9476650497070467
Javier Bardem,0.6666666666666666,Acting,Javier Bardem,0.992058441934071
Kaoru Mizuki,0.3333333333333333,Acting,水木薫,0.7825533637993869
Ulaş Tuna Astepe,0.6666666666666666,Acting,Ulaş Tuna Astepe,0.8588452098604238
Zack Snyder,0.6666666666666666,Directing,Zack Snyder,1.0
David Tennant,0.6666666666666666,Acting,David Tennant,0.8040724243651299
Emily Rudd,0.3333333333333333,Acting,Emily Rudd,1.0
Peter Jackson,0.6666666666666666,Directing,Peter Jackson,0.750192134469337
Chen Heyi,0.6666666666666666,Acting,陈鹤一,0.9523258600599956
Helena Bonham Carter,0.3333333333333333,Acting,Helena Bonham Carter,1.0
Annabel O'Hagan,0.3333333333333333,Acting,Annabel O'Hagan,0.8884958969993968
Kumiko Aso,0.3333333333333333,Acting,麻生久美子,1.0
Hannah Waddingham,0.3333333333333333,Acting,Hannah Waddingham,1.0
Cary Guffey,0.6666666666666666,Acting,Cary Guffey,0.8576221603351818
Tian Jiarui,0.6666666666666666,Acting,田嘉瑞,0.8571593848391441
Wang Xuan,0.6666666666666666,Acting,Wang Xuan,0.9799271128593742
Martin Lawrence,0.6666666666666666,Acting,Martin Lawrence,0.8316075663793602
Johnny Huang,0.6666666666666666,Acting,黄景瑜,0.9994628498706708
Marion Cotillard,0.3333333333333333,Acting,Marion Cotillard,1.0
Helen Mirren,0.3333333333333333,Acting,Helen Mirren,0.9280962573031757
Gino Cervi,0.6666666666666666,Acting,Gino Cervi,0.5504053417514401
Tilda Swinton,0.3333333333333333,Acting,Tilda Swinton,0.7975935674206049
Xu Kai,0.6666666666666666,Acting,许凯,0.9884554041434936
Ayaka Miyoshi,0.3333333333333333,Acting,三吉彩花,0.9042302638646713
Damián Alcázar,0.6666666666666666,Acting,Damián Alcázar,0.6661322711533854
Mari Somei,0.3333333333333333,Acting,染井真理,0.9004288937186491
Colin Firth,0.6666666666666666,Acting,Colin Firth,0.9524580816302921
Cole Sprouse,0.6666666666666666,Acting,Cole Sprouse,0.9797948912890778
Michael Miu Kiu-Wai,0.6666666666666666,Acting,苗僑偉,0.9794973927559106
Burak Özçivit,0.6666666666666666,Acting,Burak Özçivit,0.9465742217521012
Kim In-Ae,0.3333333333333333,Acting,김인애,1.0
Eric Dane,0.6666666666666666,Acting,Eric Dane,0.9781090662677981
